Country,State,Year,Gender,Social Status,"Number Of Suicides (UOM:Number), Scaling Factor:1"
India,Nagaland,"Calendar Year (Jan - Dec), 2015",Male,Others,0
India,Nagaland,"Calendar Year (Jan - Dec), 2015",Male,Status not known,0
India,Nagaland,"Calendar Year (Jan - Dec), 2015",Female,Un-Married,4
India,Nagaland,"Calendar Year (Jan - Dec), 2015",Female,Married,1
India,Nagaland,"Calendar Year (Jan - Dec), 2015",Female,Widowed/Widower,0
India,Nagaland,"Calendar Year (Jan - Dec), 2015",Female,Divorce,0
India,Nagaland,"Calendar Year (Jan - Dec), 2015",Female,Separated,0
India,Nagaland,"Calendar Year (Jan - Dec), 2015",Female,Others,0
India,Nagaland,"Calendar Year (Jan - Dec), 2015",Female,Status not known,0
India,Nagaland,"Calendar Year (Jan - Dec), 2015",Transgender,Un-Married,0
India,Nagaland,"Calendar Year (Jan - Dec), 2015",Transgender,Married,0
India,Nagaland,"Calendar Year (Jan - Dec), 2015",Transgender,Widowed/Widower,0
India,Nagaland,"Calendar Year (Jan - Dec), 2015",Transgender,Divorce,0
India,Nagaland,"Calendar Year (Jan - Dec), 2015",Transgender,Separated,0
India,Nagaland,"Calendar Year (Jan - Dec), 2015",Transgender,Others,0
India,Nagaland,"Calendar Year (Jan - Dec), 2015",Transgender,Status not known,0
India,Odisha,"Calendar Year (Jan - Dec), 2015",Male,Un-Married,474
India,Odisha,"Calendar Year (Jan - Dec), 2015",Male,Married,1346
India,Odisha,"Calendar Year (Jan - Dec), 2015",Male,Widowed/Widower,24
India,Odisha,"Calendar Year (Jan - Dec), 2015",Male,Divorce,16
India,Odisha,"Calendar Year (Jan - Dec), 2015",Male,Separated,62
India,Odisha,"Calendar Year (Jan - Dec), 2015",Male,Others,220
India,Odisha,"Calendar Year (Jan - Dec), 2015",Male,Status not known,233
India,Odisha,"Calendar Year (Jan - Dec), 2015",Female,Un-Married,329
India,Odisha,"Calendar Year (Jan - Dec), 2015",Female,Married,851
India,Odisha,"Calendar Year (Jan - Dec), 2015",Female,Widowed/Widower,39
India,Odisha,"Calendar Year (Jan - Dec), 2015",Female,Divorce,41
India,Odisha,"Calendar Year (Jan - Dec), 2015",Female,Separated,37
India,Odisha,"Calendar Year (Jan - Dec), 2015",Female,Others,209
India,Odisha,"Calendar Year (Jan - Dec), 2015",Female,Status not known,206
India,Odisha,"Calendar Year (Jan - Dec), 2015",Transgender,Un-Married,0
India,Odisha,"Calendar Year (Jan - Dec), 2015",Transgender,Married,0
India,Odisha,"Calendar Year (Jan - Dec), 2015",Transgender,Widowed/Widower,0
India,Odisha,"Calendar Year (Jan - Dec), 2015",Transgender,Divorce,0
India,Odisha,"Calendar Year (Jan - Dec), 2015",Transgender,Separated,0
India,Odisha,"Calendar Year (Jan - Dec), 2015",Transgender,Others,0
India,Odisha,"Calendar Year (Jan - Dec), 2015",Transgender,Status not known,0
India,Puducherry,"Calendar Year (Jan - Dec), 2015",Male,Un-Married,80
India,Puducherry,"Calendar Year (Jan - Dec), 2015",Male,Married,406
India,Puducherry,"Calendar Year (Jan - Dec), 2015",Male,Widowed/Widower,0
India,Puducherry,"Calendar Year (Jan - Dec), 2015",Male,Divorce,0
India,Puducherry,"Calendar Year (Jan - Dec), 2015",Male,Separated,9
India,Puducherry,"Calendar Year (Jan - Dec), 2015",Male,Others,42
India,Puducherry,"Calendar Year (Jan - Dec), 2015",Male,Status not known,26
India,Puducherry,"Calendar Year (Jan - Dec), 2015",Female,Un-Married,19
India,Puducherry,"Calendar Year (Jan - Dec), 2015",Female,Married,112
India,Puducherry,"Calendar Year (Jan - Dec), 2015",Female,Widowed/Widower,6
India,Puducherry,"Calendar Year (Jan - Dec), 2015",Female,Divorce,0
India,Puducherry,"Calendar Year (Jan - Dec), 2015",Female,Separated,1
India,Puducherry,"Calendar Year (Jan - Dec), 2015",Female,Others,7
India,Puducherry,"Calendar Year (Jan - Dec), 2015",Female,Status not known,3
India,Puducherry,"Calendar Year (Jan - Dec), 2015",Transgender,Un-Married,0
India,Puducherry,"Calendar Year (Jan - Dec), 2015",Transgender,Married,0
India,Puducherry,"Calendar Year (Jan - Dec), 2015",Transgender,Widowed/Widower,0
India,Puducherry,"Calendar Year (Jan - Dec), 2015",Transgender,Divorce,0
India,Puducherry,"Calendar Year (Jan - Dec), 2015",Transgender,Separated,0
India,Puducherry,"Calendar Year (Jan - Dec), 2015",Transgender,Others,0
India,Puducherry,"Calendar Year (Jan - Dec), 2015",Transgender,Status not known,0
India,Punjab,"Calendar Year (Jan - Dec), 2015",Male,Un-Married,226
India,Punjab,"Calendar Year (Jan - Dec), 2015",Male,Married,577
India,Punjab,"Calendar Year (Jan - Dec), 2015",Male,Widowed/Widower,5
India,Punjab,"Calendar Year (Jan - Dec), 2015",Male,Divorce,0
India,Punjab,"Calendar Year (Jan - Dec), 2015",Male,Separated,0
India,Punjab,"Calendar Year (Jan - Dec), 2015",Male,Others,7
India,Punjab,"Calendar Year (Jan - Dec), 2015",Male,Status not known,1
India,Punjab,"Calendar Year (Jan - Dec), 2015",Female,Un-Married,51
India,Punjab,"Calendar Year (Jan - Dec), 2015",Female,Married,178
India,Punjab,"Calendar Year (Jan - Dec), 2015",Female,Widowed/Widower,2
India,Punjab,"Calendar Year (Jan - Dec), 2015",Female,Divorce,0
India,Punjab,"Calendar Year (Jan - Dec), 2015",Female,Separated,1
India,Punjab,"Calendar Year (Jan - Dec), 2015",Female,Others,1
India,Punjab,"Calendar Year (Jan - Dec), 2015",Female,Status not known,0
India,Punjab,"Calendar Year (Jan - Dec), 2015",Transgender,Un-Married,0
India,Punjab,"Calendar Year (Jan - Dec), 2015",Transgender,Married,0
India,Punjab,"Calendar Year (Jan - Dec), 2015",Transgender,Widowed/Widower,0
India,Punjab,"Calendar Year (Jan - Dec), 2015",Transgender,Divorce,0
India,Punjab,"Calendar Year (Jan - Dec), 2015",Transgender,Separated,0
India,Punjab,"Calendar Year (Jan - Dec), 2015",Transgender,Others,0
India,Punjab,"Calendar Year (Jan - Dec), 2015",Transgender,Status not known,0
India,Rajasthan,"Calendar Year (Jan - Dec), 2015",Male,Un-Married,516
India,Rajasthan,"Calendar Year (Jan - Dec), 2015",Male,Married,1807
India,Rajasthan,"Calendar Year (Jan - Dec), 2015",Male,Widowed/Widower,20
India,Rajasthan,"Calendar Year (Jan - Dec), 2015",Male,Divorce,5
India,Rajasthan,"Calendar Year (Jan - Dec), 2015",Male,Separated,4
India,Rajasthan,"Calendar Year (Jan - Dec), 2015",Male,Others,72
India,Rajasthan,"Calendar Year (Jan - Dec), 2015",Male,Status not known,113
India,Rajasthan,"Calendar Year (Jan - Dec), 2015",Female,Un-Married,201
India,Rajasthan,"Calendar Year (Jan - Dec), 2015",Female,Married,662
India,Rajasthan,"Calendar Year (Jan - Dec), 2015",Female,Widowed/Widower,16
India,Rajasthan,"Calendar Year (Jan - Dec), 2015",Female,Divorce,1
India,Rajasthan,"Calendar Year (Jan - Dec), 2015",Female,Separated,1
India,Rajasthan,"Calendar Year (Jan - Dec), 2015",Female,Others,18
India,Rajasthan,"Calendar Year (Jan - Dec), 2015",Female,Status not known,21
India,Rajasthan,"Calendar Year (Jan - Dec), 2015",Transgender,Un-Married,0
India,Rajasthan,"Calendar Year (Jan - Dec), 2015",Transgender,Married,0
India,Rajasthan,"Calendar Year (Jan - Dec), 2015",Transgender,Widowed/Widower,0
India,Rajasthan,"Calendar Year (Jan - Dec), 2015",Transgender,Divorce,0
India,Rajasthan,"Calendar Year (Jan - Dec), 2015",Transgender,Separated,0
India,Rajasthan,"Calendar Year (Jan - Dec), 2015",Transgender,Others,0
India,Rajasthan,"Calendar Year (Jan - Dec), 2015",Transgender,Status not known,0
India,Sikkim,"Calendar Year (Jan - Dec), 2015",Male,Un-Married,65
India,Sikkim,"Calendar Year (Jan - Dec), 2015",Male,Married,99
India,Sikkim,"Calendar Year (Jan - Dec), 2015",Male,Widowed/Widower,0
India,Sikkim,"Calendar Year (Jan - Dec), 2015",Male,Divorce,1
India,Sikkim,"Calendar Year (Jan - Dec), 2015",Male,Separated,1
India,Sikkim,"Calendar Year (Jan - Dec), 2015",Male,Others,4
India,Sikkim,"Calendar Year (Jan - Dec), 2015",Male,Status not known,0
India,Sikkim,"Calendar Year (Jan - Dec), 2015",Female,Un-Married,29
India,Sikkim,"Calendar Year (Jan - Dec), 2015",Female,Married,34
India,Sikkim,"Calendar Year (Jan - Dec), 2015",Female,Widowed/Widower,5
India,Sikkim,"Calendar Year (Jan - Dec), 2015",Female,Divorce,1
India,Sikkim,"Calendar Year (Jan - Dec), 2015",Female,Separated,1
India,Sikkim,"Calendar Year (Jan - Dec), 2015",Female,Others,1
India,Sikkim,"Calendar Year (Jan - Dec), 2015",Female,Status not known,0
India,Sikkim,"Calendar Year (Jan - Dec), 2015",Transgender,Un-Married,0
India,Sikkim,"Calendar Year (Jan - Dec), 2015",Transgender,Married,0
India,Sikkim,"Calendar Year (Jan - Dec), 2015",Transgender,Widowed/Widower,0
India,Sikkim,"Calendar Year (Jan - Dec), 2015",Transgender,Divorce,0
India,Sikkim,"Calendar Year (Jan - Dec), 2015",Transgender,Separated,0
India,Sikkim,"Calendar Year (Jan - Dec), 2015",Transgender,Others,0
India,Sikkim,"Calendar Year (Jan - Dec), 2015",Transgender,Status not known,0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2015",Male,Un-Married,2459
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2015",Male,Married,7682
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2015",Male,Widowed/Widower,128
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2015",Male,Divorce,31
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2015",Male,Separated,164
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2015",Male,Others,133
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2015",Male,Status not known,137
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2015",Female,Un-Married,1100
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2015",Female,Married,3556
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2015",Female,Widowed/Widower,155
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2015",Female,Divorce,38
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2015",Female,Separated,80
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2015",Female,Others,77
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2015",Female,Status not known,35
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2015",Transgender,Un-Married,2
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2015",Transgender,Married,0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2015",Transgender,Widowed/Widower,0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2015",Transgender,Divorce,0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2015",Transgender,Separated,0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2015",Transgender,Others,0
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2015",Transgender,Status not known,0
India,Telangana,"Calendar Year (Jan - Dec), 2015",Male,Un-Married,940
India,Telangana,"Calendar Year (Jan - Dec), 2015",Male,Married,5774
India,Telangana,"Calendar Year (Jan - Dec), 2015",Male,Widowed/Widower,62
India,Telangana,"Calendar Year (Jan - Dec), 2015",Male,Divorce,45
India,Telangana,"Calendar Year (Jan - Dec), 2015",Male,Separated,72
India,Telangana,"Calendar Year (Jan - Dec), 2015",Male,Others,152
India,Telangana,"Calendar Year (Jan - Dec), 2015",Male,Status not known,264
India,Telangana,"Calendar Year (Jan - Dec), 2015",Female,Un-Married,496
India,Telangana,"Calendar Year (Jan - Dec), 2015",Female,Married,1954
India,Telangana,"Calendar Year (Jan - Dec), 2015",Female,Widowed/Widower,143
India,Telangana,"Calendar Year (Jan - Dec), 2015",Female,Divorce,18
India,Telangana,"Calendar Year (Jan - Dec), 2015",Female,Separated,20
India,Telangana,"Calendar Year (Jan - Dec), 2015",Female,Others,92
India,Telangana,"Calendar Year (Jan - Dec), 2015",Female,Status not known,106
India,Telangana,"Calendar Year (Jan - Dec), 2015",Transgender,Un-Married,0
India,Telangana,"Calendar Year (Jan - Dec), 2015",Transgender,Married,0
India,Telangana,"Calendar Year (Jan - Dec), 2015",Transgender,Widowed/Widower,0
India,Telangana,"Calendar Year (Jan - Dec), 2015",Transgender,Divorce,0
India,Telangana,"Calendar Year (Jan - Dec), 2015",Transgender,Separated,0
India,Telangana,"Calendar Year (Jan - Dec), 2015",Transgender,Others,1
India,Telangana,"Calendar Year (Jan - Dec), 2015",Transgender,Status not known,1
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2015",Male,Un-Married,32.00000000000000000000
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2015",Male,Married,58.00000000000000000000
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2015",Male,Widowed/Widower,4.00000000000000000000
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2015",Male,Divorce,0.00000000000000000000
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2015",Male,Separated,2.00000000000000000000
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2015",Male,Others,0.00000000000000000000
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2015",Male,Status not known,3.00000000000000000000
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2015",Female,Un-Married,11.00000000000000000000
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2015",Female,Married,27.00000000000000000000
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2015",Female,Widowed/Widower,3.00000000000000000000
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2015",Female,Divorce,0.00000000000000000000
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2015",Female,Separated,1.00000000000000000000
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2015",Female,Others,3.00000000000000000000
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2015",Female,Status not known,0.00000000000000000000
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2015",Transgender,Un-Married,0.00000000000000000000
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2015",Transgender,Married,0.00000000000000000000
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2015",Transgender,Widowed/Widower,0.00000000000000000000
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2015",Transgender,Divorce,0.00000000000000000000
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2015",Transgender,Separated,0.00000000000000000000
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2015",Transgender,Others,0.00000000000000000000
India,The Dadra and Nagar Haveli and Daman and Diu,"Calendar Year (Jan - Dec), 2015",Transgender,Status not known,0.00000000000000000000
India,Tripura,"Calendar Year (Jan - Dec), 2015",Male,Un-Married,116
India,Tripura,"Calendar Year (Jan - Dec), 2015",Male,Married,325
India,Tripura,"Calendar Year (Jan - Dec), 2015",Male,Widowed/Widower,0
India,Tripura,"Calendar Year (Jan - Dec), 2015",Male,Divorce,8
India,Tripura,"Calendar Year (Jan - Dec), 2015",Male,Separated,5
India,Tripura,"Calendar Year (Jan - Dec), 2015",Male,Others,13
India,Tripura,"Calendar Year (Jan - Dec), 2015",Male,Status not known,8
India,Tripura,"Calendar Year (Jan - Dec), 2015",Female,Un-Married,88
India,Tripura,"Calendar Year (Jan - Dec), 2015",Female,Married,169
India,Tripura,"Calendar Year (Jan - Dec), 2015",Female,Widowed/Widower,7
India,Tripura,"Calendar Year (Jan - Dec), 2015",Female,Divorce,2
India,Tripura,"Calendar Year (Jan - Dec), 2015",Female,Separated,1
India,Tripura,"Calendar Year (Jan - Dec), 2015",Female,Others,3
India,Tripura,"Calendar Year (Jan - Dec), 2015",Female,Status not known,1
India,Tripura,"Calendar Year (Jan - Dec), 2015",Transgender,Un-Married,0
India,Tripura,"Calendar Year (Jan - Dec), 2015",Transgender,Married,0
India,Tripura,"Calendar Year (Jan - Dec), 2015",Transgender,Widowed/Widower,0
India,Tripura,"Calendar Year (Jan - Dec), 2015",Transgender,Divorce,0
India,Tripura,"Calendar Year (Jan - Dec), 2015",Transgender,Separated,0
India,Tripura,"Calendar Year (Jan - Dec), 2015",Transgender,Others,0
India,Tripura,"Calendar Year (Jan - Dec), 2015",Transgender,Status not known,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2015",Male,Un-Married,473
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2015",Male,Married,1382
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2015",Male,Widowed/Widower,43
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2015",Male,Divorce,28
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2015",Male,Separated,17
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2015",Male,Others,182
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2015",Male,Status not known,164
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2015",Female,Un-Married,336
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2015",Female,Married,1099
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2015",Female,Widowed/Widower,29
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2015",Female,Divorce,24
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2015",Female,Separated,5
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2015",Female,Others,75
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2015",Female,Status not known,45
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2015",Transgender,Un-Married,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2015",Transgender,Married,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2015",Transgender,Widowed/Widower,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2015",Transgender,Divorce,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2015",Transgender,Separated,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2015",Transgender,Others,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2015",Transgender,Status not known,0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2015",Male,Un-Married,101
India,Uttarakhand,"Calendar Year (Jan - Dec), 2015",Male,Married,200
India,Uttarakhand,"Calendar Year (Jan - Dec), 2015",Male,Widowed/Widower,8
India,Uttarakhand,"Calendar Year (Jan - Dec), 2015",Male,Divorce,5
India,Uttarakhand,"Calendar Year (Jan - Dec), 2015",Male,Separated,7
India,Uttarakhand,"Calendar Year (Jan - Dec), 2015",Male,Others,10
India,Uttarakhand,"Calendar Year (Jan - Dec), 2015",Male,Status not known,15
India,Uttarakhand,"Calendar Year (Jan - Dec), 2015",Female,Un-Married,32
India,Uttarakhand,"Calendar Year (Jan - Dec), 2015",Female,Married,81
India,Uttarakhand,"Calendar Year (Jan - Dec), 2015",Female,Widowed/Widower,4
India,Uttarakhand,"Calendar Year (Jan - Dec), 2015",Female,Divorce,0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2015",Female,Separated,2
India,Uttarakhand,"Calendar Year (Jan - Dec), 2015",Female,Others,4
India,Uttarakhand,"Calendar Year (Jan - Dec), 2015",Female,Status not known,6
India,Uttarakhand,"Calendar Year (Jan - Dec), 2015",Transgender,Un-Married,0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2015",Transgender,Married,0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2015",Transgender,Widowed/Widower,0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2015",Transgender,Divorce,0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2015",Transgender,Separated,0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2015",Transgender,Others,0
India,Uttarakhand,"Calendar Year (Jan - Dec), 2015",Transgender,Status not known,0
India,West Bengal,"Calendar Year (Jan - Dec), 2015",Male,Un-Married,2084
India,West Bengal,"Calendar Year (Jan - Dec), 2015",Male,Married,5691
India,West Bengal,"Calendar Year (Jan - Dec), 2015",Male,Widowed/Widower,39
India,West Bengal,"Calendar Year (Jan - Dec), 2015",Male,Divorce,60
India,West Bengal,"Calendar Year (Jan - Dec), 2015",Male,Separated,52
India,West Bengal,"Calendar Year (Jan - Dec), 2015",Male,Others,292
India,West Bengal,"Calendar Year (Jan - Dec), 2015",Male,Status not known,847
India,West Bengal,"Calendar Year (Jan - Dec), 2015",Female,Un-Married,1269
India,West Bengal,"Calendar Year (Jan - Dec), 2015",Female,Married,3802
India,West Bengal,"Calendar Year (Jan - Dec), 2015",Female,Widowed/Widower,67
India,West Bengal,"Calendar Year (Jan - Dec), 2015",Female,Divorce,38
India,West Bengal,"Calendar Year (Jan - Dec), 2015",Female,Separated,25
India,West Bengal,"Calendar Year (Jan - Dec), 2015",Female,Others,116
India,West Bengal,"Calendar Year (Jan - Dec), 2015",Female,Status not known,220
India,West Bengal,"Calendar Year (Jan - Dec), 2015",Transgender,Un-Married,0
India,West Bengal,"Calendar Year (Jan - Dec), 2015",Transgender,Married,0
India,West Bengal,"Calendar Year (Jan - Dec), 2015",Transgender,Widowed/Widower,0
India,West Bengal,"Calendar Year (Jan - Dec), 2015",Transgender,Divorce,0
India,West Bengal,"Calendar Year (Jan - Dec), 2015",Transgender,Separated,0
India,West Bengal,"Calendar Year (Jan - Dec), 2015",Transgender,Others,0
India,West Bengal,"Calendar Year (Jan - Dec), 2015",Transgender,Status not known,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2014",Male,Un-Married,24
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2014",Male,Married,91
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2014",Male,Widowed/Widower,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2014",Male,Divorce,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2014",Male,Separated,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2014",Male,Others,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2014",Male,Status not known,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2014",Female,Un-Married,20
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2014",Female,Married,20
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2014",Female,Widowed/Widower,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2014",Female,Divorce,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2014",Female,Separated,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2014",Female,Others,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2014",Female,Status not known,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2014",Transgender,Un-Married,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2014",Transgender,Married,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2014",Transgender,Widowed/Widower,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2014",Transgender,Divorce,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2014",Transgender,Separated,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2014",Transgender,Others,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2014",Transgender,Status not known,0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",Male,Un-Married,626
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",Male,Married,2979
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",Male,Widowed/Widower,89
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",Male,Divorce,28
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",Male,Separated,10
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",Male,Others,240
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",Male,Status not known,248
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",Female,Un-Married,349
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",Female,Married,1266
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",Female,Widowed/Widower,68
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",Female,Divorce,30
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",Female,Separated,9
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",Female,Others,84
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",Female,Status not known,74
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",Transgender,Un-Married,0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",Transgender,Married,0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",Transgender,Widowed/Widower,0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",Transgender,Divorce,0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",Transgender,Separated,0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",Transgender,Others,0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",Transgender,Status not known,1
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2014",Male,Un-Married,25
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2014",Male,Married,39
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2014",Male,Widowed/Widower,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2014",Male,Divorce,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2014",Male,Separated,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2014",Male,Others,26
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2014",Male,Status not known,20
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2014",Female,Un-Married,21
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2014",Female,Married,17
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2014",Female,Widowed/Widower,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2014",Female,Divorce,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2014",Female,Separated,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2014",Female,Others,4
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2014",Female,Status not known,4
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2014",Transgender,Un-Married,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2014",Transgender,Married,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2014",Transgender,Widowed/Widower,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2014",Transgender,Divorce,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2014",Transgender,Separated,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2014",Transgender,Others,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2014",Transgender,Status not known,0
India,Assam,"Calendar Year (Jan - Dec), 2014",Male,Un-Married,728
India,Assam,"Calendar Year (Jan - Dec), 2014",Male,Married,1318
India,Assam,"Calendar Year (Jan - Dec), 2014",Male,Widowed/Widower,7
